ID,Comments,Sentiments,Keyword1,Keyword2
1333,He does not know if the problems are related to the phone or if it is just the battery.,analytical,phone,battery
1334,He does not know if the problems are related to the phone or if it is just the battery.,analytical,phone,battery
1335,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
1336,Lost the directions to phone and wants another manual. I referred him to web site.,,user manual,download
1337,Asked about coverage in Los Angeles and New York. Is afraid that he will be out of network when traveling.,concerned,coverage / reception / signal,travel
1339,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
1341,He claimed that the charger never really worked very well. As a result the phone was always dying on him. He could not wait to get out of his current contract.,frustrated,charger,switch carrier
1342,He claimed that the charger never really worked very well. As a result the phone was always dying on him. He could not wait to get out of his current contract.,frustrated,charger,switch carrier
1344,He claimed that the charger never really worked very well. As a result the phone was always dying on him. He could not wait to get out of his current contract.,frustrated,charger,switch carrier
1346,transferred to the supervisor,,supervisor,delegation
1350,transferred to the supervisor,,supervisor,delegation
1352,He asked for a new phone number. I referred him to customer care.,analytical,new number,customer care
1353,Said his battery never has worked well. Wants a new phone ASAP.,frustrated,battery,new phone
1355,transferred to the supervisor,,supervisor,delegation
1356,Called to change his address and see if he could get a new number since he is moving to a different city.,analytical,new number,relocation
1357,transferred to the supervisor,,supervisor,delegation
1358,transferred to the supervisor,,supervisor,delegation
1359,He loves the phone when it works. The problem is that the phone malfunctions unpredictably. He thinks the battery is the issue.,satisfied,battery,unpredictability
1360,cant figure out how to check his vm when out of area. I referred him to our web site.,analytical,voice messaging,out of area
1361,He found a phone and wanted to know what to do with it. He said it was one of ours but that the battery was dead. Asked who he should send it too.,analytical,found lost phone,traceability
1362,Handset sucked,upset,handset,unusable
1363,Handset sucked,upset,handset,unusable
1365,Handset sucked,upset,handset,unusable
1367,Does not like the way the phone works. It is to difficult compared to his last phone.,upset,bad phone,return
1369,Wants to know when we will improve our coverage area. He said that when he signed up last year we told him that there would be more coverage within the year. He says that he continues to roam and is tired of paying these charges.,upset,coverage/reception/signal,roaming charges
1370,He complained about receiving outbound calls to his cell from our marketing people. He says that we have sold his personal information and he is on numerous lists. He said that if we continued to do this he would get rid of the service.,concerned,marketing calls,switch carrier
1373,Handset sucked,upset,handset,unusable
1374,The customer is really unhappy with his internet connectivity. He says the way we charge much higher compared to the competition. Wants to know when we will change our rates or if there are other options for someone who uses it a lot.,upset,data plan,charges
