ID,Gender,Status,Children,Est Income,Car Owner,Age,Marital Status,zipcode,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,DeviceOwned,CHURN
2141,M,M,1,2067.82,N,47.853333,,,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1,ipho,F
2144,M,M,2,30665.2,Y,22.88,,,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,ipho,F
2145,F,M,1,83287,Y,47,,,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,ipho,F
2146,F,M,1,98680.4,Y,42,,,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,4,ipho,F
2147,M,M,0,65619.7,Y,46,,,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,ipho,T
2148,F,M,1,95620.3,Y,43,,,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,ipho,F
2149,F,S,0,85275,N,47,,,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,ipho,F
2150,F,M,1,66921.4,Y,62,,,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,1,ipho,F
2151,F,M,1,98453.6,Y,41,,,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,3,ipho,F
2153,F,S,2,57420,Y,46,,,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1,ipho,F
2154,M,M,0,66000,N,46,,,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,4,ipho,T
2155,M,M,2,47639.1,N,48,,,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,1,ipho,F
2158,F,S,0,39461,N,22.226667,,,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4,ipho,T
2159,M,M,1,47371,Y,54.96,,,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,ipho,F
2162,M,S,1,16432.1,Y,20.92,,,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,2,ipho,T
2165,F,S,1,540.4,Y,39.213333,,,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,ipho,T
2167,F,M,2,80087.7,N,41.92,,,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,2,ipho,F
2168,F,M,2,59691.3,N,38.04,,,21.94,0,256.7,0,CC,Budget,Standard,278.65,2,ipho,F
2169,F,S,2,11251.1,Y,52.646667,,,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,ipho,T
2173,F,S,2,93559.1,N,57.62,,,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,ipho,F
2174,F,S,2,3416.62,Y,22.76,,,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,ipho,T
2175,F,S,0,93454.3,Y,48.533333,,,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,1,ipho,F
2176,M,M,0,5745,Y,15.38,,,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,ipho,T
2181,M,S,2,60095.2,Y,23.313333,,,1.71,0,116.14,0,Auto,Budget,Standard,117.85,2,ipho,F
2182,F,M,1,6946.07,N,20,,,33,0,8.84,0,CH,FreeLocal,Standard,34.61,3,ipho,T
2183,F,M,2,11234.7,Y,49.046667,,,0.69,0,112.72,0,CC,Budget,Standard,113.42,1,ipho,F
2184,M,M,0,12387.6,N,56.173333,,,0,0,65.93,0,Auto,FreeLocal,Standard,93.85,2,ipho,F
2185,F,M,1,82931.3,N,64.64,,,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,4,ipho,F
2186,F,M,2,57483.9,N,44.026667,,,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,ipho,F
2188,F,S,2,21274,N,45.526667,,,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,1,ipho,T
2189,F,M,2,28267,N,30.093333,,,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,4,ipho,F
2191,F,M,2,36725.1,N,55.793333,,,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,ipho,F
2195,M,S,1,94188.3,N,57.546667,,,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,4,ipho,T
2198,F,M,2,91861,Y,41.98,,,15.32,0,6.74,0,CC,Budget,Standard,22.06,4,ipho,F
2201,F,S,1,12374.9,Y,33.493333,,,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,ipho,T
2202,F,M,2,69133.9,Y,26.833333,,,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1,ipho,T
2204,F,M,2,84948,Y,29.446667,,,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,ipho,F
2205,F,M,2,30998.8,N,40.96,,,2.4,0,50.5,0,Auto,Budget,Standard,52.91,1,ipho,F
2207,M,S,0,15924.2,N,14.46,,,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,ipho,F
2211,M,M,2,21416.5,N,35.653333,,,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,4,ipho,F
2215,M,M,2,78554.2,N,16.7,,,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,3,ipho,F
2216,F,M,2,38215.9,N,30.886667,,,0,0,0.97,0,Auto,Budget,Standard,0.97,4,ipho,F
2217,F,M,1,13829.4,N,21,,,35,0,160.42,0,CC,FreeLocal,Standard,176.61,1,ipho,T
2218,F,M,2,49745.3,N,47.966667,,,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,ipho,F
2220,F,M,2,88427,N,13.86,,,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,3,ipho,F
2221,F,M,2,98003.7,Y,26.273333,,,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4,ipho,F
2222,M,S,0,89142.7,N,53.693333,,,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,3,ipho,T
2223,F,S,0,74530.8,N,63.086667,,,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,ipho,F
2225,F,S,0,38000,N,24,,,39,0,262.91,0,CC,Budget,Standard,265.78,3,ipho,T
2230,F,M,2,76289.2,N,48.206667,,,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,4,ipho,F
2232,M,M,1,66931.9,N,63.933333,,,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,ipho,T
2233,M,M,2,9309.57,Y,25.44,,,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,1,ipho,F
2234,F,M,1,32962.6,N,23,,,59,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,1,ipho,T
2235,F,S,0,42000,N,24,,,43,0,154.77,0,CC,Budget,Intnl_discount,168.28,4,ipho,T
2236,F,S,0,43000,N,21,,,42,0,61.44,0,CC,Budget,Standard,65.79,3,ipho,T
2237,F,S,2,42000,N,22,,,45,0,35.73,0,Auto,Budget,Standard,41.78,3,ipho,T
2238,F,S,0,77726.4,N,56.72,,,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,2,ipho,F
2239,F,S,2,37000,N,23,,,29,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,ipho,T
2240,F,S,1,2800.68,N,45.673333,,,28.45,0,106.3,0,CC,Budget,Standard,134.75,4,ipho,T
2243,F,M,2,90271.6,N,44.926667,,,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,3,ipho,F
2247,F,M,2,64816.6,Y,31.126667,,,21,0,6.87,0,CC,Budget,Standard,27.87,4,ipho,F
2248,F,M,2,98217.1,N,44.98,,,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,3,ipho,F
2251,F,S,0,15989.3,N,61.693333,,,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,ipho,T
2252,M,M,1,92148.5,Y,28,,,4,0,100.9,0,CC,Budget,Intnl_discount,113.68,2,ipho,F
2253,M,M,0,96681,Y,19.76,,,5,7.66,40.92,0,CC,Budget,Standard,73.76,2,ipho,F
2254,M,S,0,62705.9,Y,33,,,7,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2,ipho,F
2255,M,S,0,80221.2,N,29.026667,,,0.91,0,49.56,0,Auto,FreeLocal,Standard,50.48,2,ipho,F
2256,M,S,0,84479.2,N,33,,,9,0,43.01,0,CC,FreeLocal,Standard,56.23,2,ipho,F
2257,M,S,1,84978.1,N,21.64,,,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,ipho,T
2258,F,M,2,36647.9,N,49.986667,,,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,1,ipho,T
2259,F,S,0,64319.2,N,41.226667,,,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,ipho,T
2260,F,S,1,73338,N,48.246667,,,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,4,ipho,F
2261,F,S,0,433.74,N,60.746667,,,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2,ipho,T
2262,F,M,2,16962.2,N,45.36,,,18.6,0,8.96,0,CC,Budget,Standard,27.57,1,ipho,F
2264,M,M,2,10708.3,N,26.026667,,,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4,ipho,F
2267,F,M,0,2031.61,N,20.3,,,21.64,0,87.4,0,CC,Budget,Standard,109.04,2,ipho,T
2270,F,S,2,16938.5,N,70,,,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,1,ipho,F
2273,F,M,0,55221,N,55,,,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,ipho,F
2274,F,M,1,8073.11,N,52,,,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,2,ipho,F
2275,M,M,1,95448.6,Y,53.68,,,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,ipho,F
2276,M,S,1,24141.5,Y,17.006667,,,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,1,ipho,T
2277,M,S,2,63152.6,Y,63.173333,,,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3,ipho,F
2279,M,S,2,72084.7,N,55.64,,,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,3,ipho,F
2280,F,S,0,42760.5,N,42,,,13.47,0,40.23,0,CC,Budget,Standard,53.7,2,ipho,F
2281,F,S,1,49072,N,43,,,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,3,ipho,F
2282,F,M,0,27371.8,Y,46,,,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,4,ipho,F
2285,M,M,0,71472.9,N,41.913333,,,16.02,0,114.2,0,CH,Budget,Standard,130.22,3,ipho,T
2286,F,M,0,95405.7,N,46,,,7.74,0,6.21,0,CC,Budget,Standard,13.96,2,ipho,F
2287,F,S,0,95786.8,Y,47,,,21.33,0,87.46,0,CC,Budget,Standard,108.79,3,ipho,F
2289,M,S,0,90321.6,N,55.113333,,,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,12.39,4,ipho,T
2290,M,S,0,90478.6,N,54.553333,,,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,3,ipho,T
2291,F,M,2,56187,N,48,,,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,ipho,F
2294,F,S,1,32098,N,24.393333,,,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,1,ipho,T
2300,M,M,2,53010.8,N,18.84,,,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1,ipho,F
2301,M,M,1,75004.5,N,64.8,,,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,ipho,F
2304,M,M,0,19749.3,N,60.366667,,,20.22,0,13.94,0,CC,Budget,Standard,34.17,4,ipho,F
2305,M,S,1,57626.9,Y,43.906667,,,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,ipho,F
2306,M,M,2,20078,N,32.846667,,,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,1,ipho,F
2307,F,M,2,47902,N,26.033333,,,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,ipho,F
2308,M,M,1,7545.96,Y,16.753333,,,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,ipho,T
2312,M,S,2,89459.9,N,53.28,,,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,ipho,T
2315,F,S,1,13576.5,N,39.426667,,,14.83,0,25.66,0,CC,Budget,Standard,40.49,1,ipho,T
2317,F,M,2,42031.8,N,50.753333,,,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,2,ipho,F
2322,M,S,2,43634.5,N,21.78,,,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,ipho,T
2326,F,S,1,13109.1,N,62.606667,,,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,ipho,T
2327,M,S,1,92647.5,N,56.046667,,,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,ipho,T
2328,F,S,2,21021.6,Y,62.753333,,,3.75,0,11.19,0,CC,Budget,Standard,14.95,3,ipho,T
2329,M,S,0,74460.7,Y,55.34,,,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,1,ipho,T
2331,F,S,2,28787.4,N,41.666667,,,27.97,0,58.09,0,Auto,Budget,Standard,86.06,1,ipho,T
2334,M,M,1,13091.6,N,59.126667,,,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4,ipho,F
2337,F,M,2,62061.8,Y,45.92,,,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,2,ipho,F
2338,F,M,1,20550.9,Y,22.12,,,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1,ipho,T
2341,M,M,2,1765.41,N,18.766667,,,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,ipho,F
2342,F,S,2,19131.1,N,56.186667,,,22.15,0,34.91,0,Auto,Budget,Standard,57.07,3,sam,T
2347,M,S,2,43634.5,N,21.78,,,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,1,sam,T
2351,F,S,1,13109.1,N,62.606667,,,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,sam,T
2352,M,S,1,92647.5,N,56.046667,,,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,sam,T
2353,F,S,2,21021.6,Y,62.753333,,,3.75,0,11.19,0,CC,Budget,Standard,14.95,4,sam,T
2354,M,S,0,74460.7,Y,55.34,,,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,sam,T
2356,F,S,2,28787.4,N,41.666667,,,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,sam,T
2359,M,M,1,13091.6,N,59.126667,,,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,sam,F
2362,F,M,2,62061.8,Y,45.92,,,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,4,sam,F
2363,F,M,1,20550.9,Y,22.12,,,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,4,sam,T
2366,M,M,2,1765.41,N,18.766667,,,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,sam,F
2367,F,S,2,19131.1,N,56.186667,,,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,sam,T
2371,F,S,2,6440.46,Y,41,,,22.66,0,27.2,0,CH,Budget,Standard,49.86,4,sam,F
2372,M,M,1,63900.9,N,28.333333,,,8.36,0,39.04,0,CC,Budget,Standard,47.4,2,sam,F
2373,M,M,2,28766.9,N,46.84,,,6.11,0,58.08,0,CC,Budget,Standard,64.2,1,sam,F
2377,M,S,0,72928.2,N,38.733333,,,7.45,0,196.22,0,CC,Budget,Standard,203.67,2,sam,F
2378,M,M,2,91272.2,Y,25.033333,,,26.99,0,13.01,0,CC,FreeLocal,Standard,40,2,sam,F
2383,F,S,0,73228.3,N,43,,,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,sam,F
2386,M,M,1,64792.3,N,52.146667,,,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4,sam,T
2388,F,S,0,93322.1,Y,40.313333,,,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,sam,T
2391,M,M,2,49910.7,Y,51.52,,,27.42,0,23.72,0,CC,Budget,Standard,51.14,3,sam,F
2392,M,M,0,76161.4,Y,44.573333,,,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,1,sam,T
2393,F,M,2,55860,Y,14.573333,,,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,1,sam,F
2400,M,M,2,57360.8,Y,53.253333,,,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1,sam,F
2401,M,M,0,92414.7,Y,45.513333,,,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,sam,T
2403,F,S,2,14578.8,Y,60.933333,,,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2,sam,T
2404,F,M,2,87578.2,Y,53.366667,,,0.29,0,22.15,0,CC,Budget,Standard,22.44,3,sam,F
2405,F,M,2,86695.4,N,13.906667,,,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,sam,F
2409,F,M,0,77000,N,42,,,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,2,sam,F
2410,M,M,1,2067.82,N,47.853333,,,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,4,sam,F
2413,M,M,2,30665.2,Y,22.88,,,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,sam,F
2414,F,M,1,83287,Y,52,,,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,sam,F
2415,F,M,1,98680.4,Y,48,,,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3,sam,F
2416,M,M,1,65619.7,Y,52.646667,,,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,sam,T
2417,F,M,1,95620.3,Y,52.646667,,,10.91,0,93.61,0,CC,Budget,Standard,104.53,3,sam,F
2418,F,S,0,85275,N,62,,,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,sam,F
2419,F,M,1,66921.4,Y,70,,,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4,sam,F
2420,F,M,1,98453.6,Y,61,,,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,2,sam,F
2422,F,S,2,57420,Y,52,,,25.18,0,252.53,1,Auto,Budget,Standard,277.72,3,sam,F
2423,M,M,0,70000,N,55,,,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,1,sam,T
2424,M,M,2,47639.1,N,41,,,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,2,sam,F
2427,F,S,0,39461,N,22.226667,,,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,sam,T
2428,M,M,1,47371,Y,54.96,,,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,sam,F
2429,F,S,0,89813.6,N,12.846667,,,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,sam,F
2431,M,S,1,16432.1,Y,20.92,,,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1,sam,T
2434,F,S,1,540.4,Y,39.213333,,,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,sam,T
2436,F,M,2,80087.7,N,41.92,,,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,3,sam,F
2437,F,M,2,59691.3,N,38.04,,,21.94,0,256.7,0,CC,Budget,Standard,278.65,4,sam,F
2438,F,S,2,11251.1,Y,41,,,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,2,sam,T
2442,F,S,2,93559.1,N,57.62,,,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,sam,F
2443,F,S,2,3416.62,Y,22.76,,,18.97,0,104.73,0,CC,Budget,Standard,123.7,3,sam,T
2444,F,D,1,93454.3,Y,48.533333,,,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,sam,F
2445,M,M,0,5745,Y,15.38,,,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,1,sam,T
2451,F,M,1,13829.4,N,24,,,45,0,8.84,0,CH,FreeLocal,Standard,34.61,1,sam,T
2452,F,M,2,11234.7,Y,49.046667,,,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,sam,F
2454,F,M,1,82931.3,N,64.64,,,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,1,sam,F
2455,F,M,2,57483.9,N,44.026667,,,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,sam,F
2457,F,S,2,21274,N,45.526667,,,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,3,sam,T
2458,F,M,2,28267,N,30.093333,,,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,sam,F
2460,F,M,2,36725.1,N,55.793333,,,8.65,9.22,77,0,CH,Budget,Standard,94.88,2,sam,F
2464,M,S,1,94188.3,N,57.546667,,,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,4,sam,T
2467,F,M,2,91861,Y,41.98,,,15.32,0,6.74,0,CC,Budget,Standard,22.06,3,sam,F
2470,F,S,1,12374.9,Y,33.493333,,,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,sam,T
2471,F,M,2,69133.9,Y,26.833333,,,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,4,sam,F
2473,F,M,2,84948,Y,29.446667,,,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,sam,F
2474,F,M,2,30998.8,N,40.96,,,2.4,0,50.5,0,Auto,Budget,Standard,52.91,4,sam,F
2480,M,M,2,21416.5,N,35.653333,,,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,3,sam,F
2484,M,S,0,78554.2,N,16.7,,,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,2,sam,F
2485,F,M,2,38215.9,N,30.886667,,,0,0,0.97,0,Auto,Budget,Standard,0.97,2,sam,F
2486,F,M,1,30000,N,21,,,33,0,160.42,0,CC,FreeLocal,Standard,176.61,1,sam,T
2487,F,M,2,49745.3,N,47.966667,,,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,2,sam,F
2489,F,M,2,88427,N,13.86,,,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,1,sam,F
2490,F,M,2,98003.7,Y,26.273333,,,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,2,sam,F
2491,M,S,0,89142.7,N,53.693333,,,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,3,sam,T
2492,F,S,0,74530.8,N,63.086667,,,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,sam,F
2494,F,S,0,41000,N,22,,,28,0,262.91,0,CC,Budget,Standard,265.78,1,sam,T
2499,F,M,2,76289.2,N,48.206667,,,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3,sam,F
2501,M,M,1,66931.9,N,63.933333,,,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,sam,T
2502,M,S,0,9309.57,Y,25.44,,,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,2,sam,F
2503,F,M,1,32962.6,N,24,,,25.77,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,3,sam,T
2504,F,S,0,42000,N,21,,,39,0,154.77,0,CC,Budget,Intnl_discount,168.28,3,sam,T
2505,F,S,0,39000,N,22,,,59,0,61.44,0,CC,Budget,Standard,65.79,1,sam,T
2506,F,S,2,42000,N,20,,,43,0,35.73,0,Auto,Budget,Standard,41.78,1,sam,T
2507,F,D,1,77726.4,N,56.72,,,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,3,sam,F
2508,F,S,2,35089,N,18,,,42,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,sam,T
2509,F,S,1,2800.68,N,45.673333,,,28.45,0,106.3,0,CC,Budget,Standard,134.75,1,sam,T
2512,F,M,2,90271.6,N,44.926667,,,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,3,sam,F
2516,F,M,2,64816.6,Y,31.126667,,,21,0,6.87,0,CC,Budget,Standard,27.87,4,sam,F
2517,F,M,2,98217.1,N,44.98,,,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,1,sam,F
2520,F,S,0,15989.3,N,61.693333,,,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,sam,T
2526,M,S,1,84978.1,N,21.64,,,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2,sam,F
2527,F,M,2,36647.9,N,49.986667,,,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4,sam,F
2528,F,S,0,64319.2,N,41.226667,,,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,sam,T
2529,F,S,1,73338,N,48.246667,,,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,1,sam,T
2530,F,S,0,433.74,N,60.746667,,,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,3,sam,T
2531,F,M,2,16962.2,N,45.36,,,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,sam,F
2533,M,M,2,10708.3,N,26.026667,,,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,2,sam,F
2536,F,M,0,2031.61,N,20.3,,,21.64,0,87.4,0,CC,Budget,Standard,109.04,4,sam,T
2539,F,S,2,16938.5,N,42,,,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4,sam,F
2542,F,M,0,55221,N,46,,,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,4,sam,F
2543,F,M,1,8073.11,N,47,,,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,4,sam,F
2544,M,M,0,95448.6,Y,53.68,,,24.24,0,5.21,0,CH,Budget,Standard,29.46,3,sam,F
2545,M,S,1,24141.5,Y,17.006667,,,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,4,sam,T
2546,M,S,2,63152.6,Y,63.173333,,,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,4,sam,F
2548,M,S,2,72084.7,N,55.64,,,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,1,sam,F
2549,F,S,0,42760.5,N,48,,,13.47,0,40.23,0,CC,Budget,Standard,53.7,4,sam,F
2550,F,S,1,49072,N,52.646667,,,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,2,sam,F
2551,F,M,0,27371.8,Y,62,,,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,2,sam,F
2554,M,M,1,71472.9,N,41.913333,,,16.02,0,114.2,0,CH,Budget,Standard,130.22,1,sam,T
2555,F,M,0,95405.7,N,62,,,7.74,0,6.21,0,CC,Budget,Standard,13.96,3,sam,F
2556,F,S,0,95786.8,Y,41,,,21.33,0,87.46,0,CC,Budget,Standard,108.79,2,sam,F
2558,M,S,0,90321.6,N,55.113333,,,0.87,0,11.52,0,CC,FreeLocal,Intnl_discount,12.39,4,sam,T
2559,M,S,0,90478.6,N,54.553333,,,18.02,0,136.47,0,CH,FreeLocal,Standard,154.49,4,sam,T
2560,F,M,2,56187,N,43,,,8.09,0,13.74,0,CH,Budget,Standard,21.83,3,sam,F
2563,F,S,1,35000,N,24.393333,,,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,2,sam,T
2565,M,M,0,9780.66,N,24.546667,,,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,sam,F
2569,M,M,2,53010.8,N,18.84,,,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,3,sam,F
2570,M,M,0,75004.5,N,64.8,,,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,1,sam,F
2573,M,M,0,19749.3,N,60.366667,,,20.22,0,13.94,0,CC,Budget,Standard,34.17,2,sam,F
2574,M,S,1,57626.9,Y,43.906667,,,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,sam,F
2575,M,S,0,20078,N,32.846667,,,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2,sam,F
